2009-09,2010-03,2012-01,2012-11,2014-04,2009-06,2009-08,2010-06,2010-08,2010-10,2011-06,2011-07,2011-10,2012-03,2012-07,2012-09,2013-05,2013-09,2009-11,2011-03,2011-11,2011-12,2013-01,2013-12,2014-05,2009-07,2009-12,2010-01,2010-05,2010-07,2010-11,2010-12,2011-01,2011-09,2013-04,2013-06,2013-07,2014-07,2009-02,2009-03,2009-10,2010-04,2011-02,2011-04,2012-08,2012-12,2013-03,2014-01,2014-06,2010-09,2011-05,2012-04,2012-10,2013-08,2013-10,2013-11,2014-03,2009-05,2012-06,2011-08,2012-05,2012-02,2013-02,2014-02,2010-02,2009-04,2009-01,plz,lat,lon
,12.15,14.25,,20.0,31.96,4.76,815.32,,,385.97,43.7,16.81,16.0,,,,,,,20.35,633.58,5.0,2.75,,34.2,63.41,9.72,393.39,69.25,7.52,2.76,,375.0,3.82,4.9,14.06,134.88,,25.38,20.44,18.37,,,,7.6,,9.75,6.0,5.92,5.93,,,,,,7.84,52.87,10.53,110.42,,4.8,,21.06,,,,50829,6.871,50.974
67.69,113.16,143.87,275.64,94.84,153.23,65.04,853.65,243.8,33.97,224.68,276.14,66.57,266.73,18.32,27.99,102.2,20.74,155.4,8.78,213.7,806.18,124.29,24.7,30.26,46.43,649.25,56.86,148.53,138.22,28.0,111.28,7.73,190.86,39.0,235.59,18.54,219.68,,,97.56,103.9,,154.85,327.04,61.98,76.54,110.82,9.95,180.8,52.73,60.49,138.63,28.96,7.8,33.32,56.57,139.07,363.99,20.28,51.67,41.32,360.86,28.88,94.68,92.56,,46244,6.909,51.601
13.42,50.98,5.66,17.45,12.26,21.5,19.8,93.26,19.06,12.88,31.94,170.01,139.27,129.08,20.88,43.31,7.5,4.58,9.54,14.1,28.64,165.14,24.72,6.96,45.34,5.72,33.16,,48.62,19.98,100.18,120.88,,14.03,6.63,47.14,,56.66,,,15.36,104.26,5.17,4.7,,4.59,13.47,9.8,,128.44,7.07,10.53,26.06,17.06,22.42,4.08,3.75,60.48,129.58,21.12,,17.36,,17.84,57.6,44.34,,50321,6.887,50.821
,16.5,10.88,21.74,,,,17.91,,,44.14,,9.35,27.99,,4.16,,6.45,4.94,3.04,5.85,124.46,5.75,7.0,11.85,,3.68,,20.0,,,12.38,,12.3,3.68,4.41,,4.68,,,,,,,5.88,11.73,11.61,,4.0,15.78,12.56,,5.61,5.3,,,3.6,,,8.97,9.46,,11.26,4.75,6.74,,,50765,6.868,51.019
14.69,2.1,,15.1,9.5,,24.75,13.2,27.35,2.2,17.18,5.4,,12.21,,11.68,19.57,16.7,,3.33,6.57,59.42,,3.5,10.97,,24.48,,,,7.2,26.79,4.23,22.48,5.36,39.6,13.75,11.6,,,,6.56,,3.84,5.6,11.32,14.48,8.88,15.2,11.5,7.0,,,,,,,,,,,,,,3.52,,,46145,6.858,51.531
12.12,7.92,,,,,,15.42,,,4.6,5.7,,17.32,4.18,,4.0,20.69,,,20.79,47.08,10.96,,,,6.84,27.0,6.3,,,,,16.66,6.24,,,,,3.74,7.59,5.52,,5.14,,250.0,53.0,,,13.09,3.99,5.18,6.4,10.4,,3.36,5.56,,,,,,8.58,,,8.1,,40627,6.878,51.206
,,,27.87,,,,,,15.45,70.5,,,45.75,,32.02,21.4,,,,8.16,51.95,,11.73,40.5,,7.87,,264.96,4.07,,,10.35,,,17.15,,4.0,,,7.04,,,4.93,10.29,5.28,7.2,4.08,,24.48,,11.75,57.76,9.0,13.97,,2.64,,104.33,,,,,,,,,54421,6.883,49.679
9.44,,,,,,61.45,49.44,8.46,3.22,,,,34.58,24.59,5.32,,,6.38,,4.08,,,,,,5.4,8.58,,,,,13.72,,,,2.64,38.7,,,4.4,6.67,,,,,,,,9.03,,,,4.8,,,,9.16,,,,,,,,,,46045,6.859,51.467
,,64.4,,,,,32.64,29.9,,7.85,,,,,,,,5.43,,2.92,143.68,,,,,62.01,3.7,,,7.52,16.32,,2.94,94.61,,,,45.0,,,,,,,89.29,9.12,,,6.53,,,,,,,10.29,,,,,,,,,,,40599,6.87,51.18
71.69,96.66,37.78,57.73,,35.0,58.82,446.71,24.61,64.56,57.64,314.12,138.07,298.64,207.3,58.48,21.05,7.2,152.08,30.24,143.05,516.92,26.28,,3.9,47.11,172.17,28.56,122.2,161.27,133.16,117.56,38.47,121.61,37.4,16.57,195.37,3.75,,39.43,54.35,175.4,40.95,98.26,88.79,40.85,58.98,3.0,47.8,397.37,77.95,45.16,69.46,24.16,83.22,907.99,27.25,29.29,66.34,139.88,18.45,7.2,25.76,,25.2,39.9,,66822,6.917,49.424
,,2.7,,,,,11.36,,,5.7,7.0,,,,,,7.25,,,18.25,26.84,,,29.4,,9.64,,,,3.87,,,,,,2.94,,4.86,,12.96,,,,,,11.92,,,3.15,,,4.68,,,4.32,,,,,,,,,,,,40593,6.873,51.143
9.9,,,,,,18.66,11.51,,,,,,,9.81,453.19,,,,5.4,,7.68,,,,,,6.29,,,,6.11,,15.64,,,,,,,,9.0,,,,,,,7.02,6.48,,8.33,,,5.1,,8.48,,,,7.61,,,,7.49,,,50933,6.877,50.942
,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.0,,,2.08,,,,40597,6.877,51.165
9.4,8.66,4.0,84.24,,,80.0,81.3,17.69,4.4,154.72,37.09,17.78,209.08,23.95,7.84,5.0,,58.49,3.36,106.31,102.2,7.6,,12.3,42.63,54.64,,18.71,12.69,,29.6,9.62,53.32,10.89,124.89,20.99,190.05,35.64,2.45,15.29,31.92,,,27.32,,5.33,4.59,8.41,26.0,36.92,75.18,12.23,,6.21,9.37,2.2,6.58,303.0,13.96,,13.61,12.54,11.6,4.59,2.28,,40789,6.893,51.096
209.41,35.84,7.05,63.44,19.66,29.7,10.8,345.58,335.18,24.19,94.54,51.97,14.62,175.24,28.78,37.8,170.83,80.89,147.34,34.07,360.3,159.69,21.22,13.76,74.52,101.69,60.52,,5.74,78.0,19.29,191.06,4.6,16.27,131.66,13.38,14.45,339.76,,9.3,76.34,93.14,3.36,46.13,21.58,7.58,43.73,40.46,40.18,93.64,73.42,96.77,41.16,79.33,17.35,28.32,10.0,9.88,273.4,81.36,30.88,11.22,87.32,48.72,36.89,,,53913,6.921,50.685
11.19,44.44,11.68,153.11,21.75,23.0,115.56,183.08,22.0,180.28,93.4,64.94,35.4,202.14,39.38,57.88,28.31,49.51,39.12,246.98,75.15,577.24,980.2,5.6,37.74,22.19,182.1,7.74,139.33,47.38,,57.53,31.7,54.92,73.09,51.79,127.82,22.31,,5.58,35.92,140.62,,29.12,30.17,22.64,13.01,145.24,,290.03,21.3,41.92,75.98,13.65,6416.26,29.03,8.6,12.07,5.32,41.15,32.54,31.84,22.3,46.42,6.48,31.68,,66346,6.895,49.293
,,,28.8,,,4.4,95.11,9.24,8.1,16.98,8.62,,16.97,11.16,37.11,54.53,9.75,8.46,,52.46,52.06,19.8,26.9,13.0,13.86,87.16,,41.86,583.17,,30.46,6.12,27.36,30.95,8.1,8.48,5.83,,6.48,9.18,29.9,,,11.76,26.38,32.8,3.0,15.18,,34.68,42.59,91.32,,,,,,91.16,6.4,,,16.6,11.1,,7.2,,54413,6.913,49.719
,15.4,3.51,11.44,4.0,,,21.15,,,48.0,19.35,,4.68,,,,,3.96,,8.93,8.4,,,5.89,,,,181.58,,,15.68,,,4.91,1113.0,14.82,9.36,,,,5.04,5.51,,,10.1,8.64,,,,44.17,5.52,17.76,30.0,,,,,3.06,6.11,,,4.0,,,,,50767,6.886,51.003
,71.92,,,,,,2.02,,,,,,,,,,,,,,,,,,,5.06,,,,,9.31,,,,9.94,,5.1,,,,,,,,,8.75,,,,,4.74,,,,,,,,,,,,,,,,26571,6.987,53.678
,,24.89,4.08,,,,,,,14.73,,0.24,4.68,,0.48,1.63,,3.51,,2.4,3.99,,,,,,,110.13,,5.55,12.06,,,3.12,,,,33.1,6.26,,,4.56,,4.08,,5.0,,,,,16.06,,,4.1,,,,6.95,,,,,,,,7.8,46117,6.893,51.5
58.25,50.93,83.51,306.29,73.04,68.3,81.73,417.48,16.59,161.68,266.06,78.46,212.37,379.02,57.66,53.68,43.03,37.97,37.67,7.88,216.75,1470.11,,23.38,149.85,34.15,277.3,44.02,57.07,202.24,40.76,310.9,22.26,81.59,134.7,105.56,98.87,212.0,19.8,39.24,58.46,30.98,,64.25,53.84,65.86,60.66,50.4,18.5,928.82,345.18,66.57,66.16,101.21,20.37,205.21,26.04,20.8,80.3,139.9,15.34,30.3,61.59,45.12,55.0,70.2,,53332,6.955,50.768
,,5.04,,,,,16.38,,,15.96,9.87,4.41,512.64,,,,7.02,1.9,,,132.98,,,6.48,,53.85,6.88,2.56,,,29.44,,,5.46,,6.13,14.52,,,,5.88,,6.48,,4.68,,,,30.24,,,32.35,5.7,,,,,,,,12.38,,,11.96,12.58,,46047,6.88,51.481
37.32,106.76,17.53,80.58,8.75,90.76,16.1,130.05,16.38,15.55,135.52,187.14,31.78,205.12,73.59,91.08,15.6,133.33,197.0,10.26,72.27,376.27,98.13,104.2,46.48,22.21,149.62,64.66,79.63,103.96,34.26,48.84,22.12,31.9,,42.86,68.08,19.56,,12.74,96.66,15.48,,5.55,48.86,39.75,27.22,11.5,30.0,98.99,133.2,66.37,52.66,77.36,49.24,5.25,39.03,2.02,34.82,60.02,41.56,20.8,19.74,48.22,,10.7,,66265,6.948,49.344
4.2,,294.4,,4.68,5.4,,34.62,,,,2.41,16.44,,,,,,,,3.22,10.3,,,,,337.38,,30.4,,,,,3.45,8.16,6.63,,,,,5.4,,,8.64,6.92,,9.75,,,,,,,,,,,,,3.45,,,,,4.74,,,45473,6.89,51.444
66.64,,,43.91,,,12.42,52.12,16.47,,118.89,26.03,41.22,152.17,32.74,16.98,14.45,20.2,62.34,,18.35,118.62,12.25,2.0,,30.37,139.37,9.18,56.96,22.15,16.36,,4.4,,3.0,,16.52,10.13,,,5.04,49.11,,,,34.52,10.9,7.0,7.65,23.74,5.04,27.61,64.47,3.68,27.12,,13.72,,25.39,46.83,12.24,29.91,26.95,,12.96,,,54426,6.937,49.779
15.41,,,7.75,8.25,,,4.4,,,10.44,4.8,,15.86,1.71,,12.0,5.51,,,16.35,8.01,,,4.32,48.84,11.97,4.92,6.48,3.33,,,,4.45,,3.28,8.17,,,,,29.7,,,,,15.23,13.64,,5.64,,,,4.0,14.64,,,,3.9,,,7.44,,5.1,,3.6,,46119,6.881,51.521
,7.92,,,,,,12.67,,,,,21.9,,9.31,8.8,,,,,10.88,30.37,,9.75,,,,,25.92,,,4.62,,,,,7.5,,,,8.28,,,,12.28,7.07,,,,5.04,,,,,,,,,,4.94,,28.08,,,,,,54524,6.884,49.909
35.43,25.76,,16.32,5.64,11.88,25.2,248.75,,278.47,5.95,29.98,5.85,,,9.24,5.28,11.0,10.81,11.27,81.15,74.43,,,,14.72,58.24,17.4,21.77,72.69,,99.15,,73.71,25.11,3.5,,,,12.96,8.4,31.42,8.88,7.2,31.78,,,,,52.67,51.13,49.44,30.62,,24.12,,,5.04,8.64,160.92,,5.8,15.07,,17.43,11.76,,54558,6.921,50.12
550.38,987.58,215.12,367.43,100.32,107.87,164.32,4170.27,206.58,304.18,1109.43,875.45,673.85,2269.96,69.96,302.52,399.25,131.14,790.28,185.02,420.66,2523.35,369.18,47.04,37.79,353.65,1255.56,1739.99,1018.42,669.49,64.63,635.56,167.2,257.14,296.47,213.3,247.74,198.62,,32.74,352.22,1680.04,72.33,308.34,308.0,178.95,223.94,60.98,57.36,560.01,1023.29,361.08,476.29,132.39,542.86,118.53,1953.09,132.98,677.74,171.04,157.18,446.48,71.09,80.03,206.09,119.2,,48683,6.963,52.098
13.5,80.64,13.8,,,94.5,,513.46,,33.72,4.8,16.1,12.3,324.37,,,,,31.5,,43.24,169.29,17.63,3.92,,,289.78,,170.46,33.58,30.15,33.83,,,,,,82.2,,,,29.9,,,11.03,23.88,18.33,12.1,,107.04,,40.0,24.44,,38.76,19.84,,,,,5.2,,,13.0,42.41,,,49846,6.958,52.579
12.75,,,4.5,,,25.6,91.39,,8.51,,6.24,,5.7,,4.0,,4.68,,,,5.17,10.34,,,,11.2,7.4,,,,4.6,,,5.88,,,7.65,7.65,,,2.35,,7.36,,,,,,19.01,29.4,,7.8,,,,9.5,,,,,,,,4.07,,5.94,40883,6.902,51.327
,12.63,78.09,14.95,3.75,9.26,42.48,352.26,5.55,52.36,,16.54,10.07,53.0,,24.9,20.78,12.38,,,8.32,400.3,51.52,,,10.78,,,36.82,,22.92,42.36,785.01,18.58,49.34,1.2,,,,,7.74,,,,406.2,4.83,,5.76,,109.08,7.27,21.16,8.84,11.25,23.02,12.92,14.75,,,,11.78,29.84,11.75,,,,5.81,46242,6.909,51.522
7.7,29.7,10.46,37.51,49.19,8.14,,47.18,13.68,21.0,31.62,269.47,16.81,75.18,,11.28,24.28,21.26,9.89,3.88,203.8,159.39,23.81,57.98,26.5,22.77,174.96,,29.9,17.2,62.44,173.23,112.32,24.28,,60.0,56.8,7.5,,13.28,7.56,23.62,,,24.16,25.82,1060.42,,,61.11,4.9,18.7,234.38,31.38,18.3,5.88,7.2,4.32,4.29,23.19,10.38,11.65,69.6,24.5,,,,40699,6.928,51.217
,,8.97,,5.88,6.32,3.3,55.81,4.8,,7.43,,10.71,87.83,28.66,,,4.5,,,8.28,27.79,19.62,,,,,,10.92,,,33.81,32.4,12.72,29.07,7.42,19.44,14.31,,,4.41,,,6.43,,,8.83,2898.0,,15.33,13.72,,20.6,9.75,5.18,,,4.2,36.09,,,,25.82,,38.63,,,54347,6.91,49.849
,8.64,,9.16,,,,69.45,,7.7,16.3,,31.24,22.91,14.79,17.33,70.2,10.0,20.93,,18.1,175.66,13.65,9.8,9.8,,8.74,,5.4,90.8,2.4,89.41,15.0,32.23,,45.76,14.72,,,,,39.05,,,132.72,16.35,,9.0,,37.0,9.64,,42.18,,,9.81,55.13,6.75,6.66,5.13,9.9,5.23,28.13,14.31,14.26,,,54498,6.929,49.866
,,,,,,,11.28,,6.37,5.76,14.57,3.04,7.6,,,,13.0,,22.99,10.68,322.32,,,,,1.8,195.0,,10.07,8.78,10.8,,3.45,,,,,6.08,,,,,,11.06,5.2,37.62,4.16,5.2,10.56,3.04,,16.31,3.45,,,,,2.3,,,,13.72,6.87,,29.83,,45475,6.898,51.459
6.4,1.89,3.75,,,,,,,,190.55,4.68,4.1,442.95,,5.88,,11.52,,,10.56,1078.7,,,,,23.44,,8.98,,219.26,,24.3,,,18.75,,,,,29.04,4.5,,,19.54,,,1023.0,10.94,4.6,3.06,124.5,,,,8.73,29.68,18.9,,,,,,27.5,,30.43,,50827,6.899,50.968
,,18.85,15.0,,,4.4,29.18,,40.48,5.43,53.87,,49.68,,1005.98,,,4.44,23.76,42.69,158.26,18.94,,3.6,,8.93,,5.06,11.27,14.44,13.09,68.0,17.02,17.96,,12.2,,,,4.86,,,25.05,,,,,10.96,7.28,17.54,29.06,87.34,,,10.12,5.3,,,,13.92,78.19,,,,,,53518,6.944,50.38
,,,,,,,,,,16.52,,,6.12,,,,,,,,7.02,5.56,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50935,6.895,50.922
,,,,,,,122.53,,,5.0,,3.18,,,,,,,,,98.18,3.18,,,,,,,,,,,,,3.12,3.99,,,,,,,,,29.89,,,,,,,,,,,,,,,,,8.92,,,,,45468,6.886,51.428
21.9,,,,,,,13.13,,3.01,29.85,,4.3,27.6,,,15.59,9.81,2.85,,6.86,10.67,,8.5,,,14.46,,7.99,4.62,,66.01,,15.43,,,,,,3.24,,,,4.84,,,,,5.72,10.55,11.66,,6.3,,,,4.3,10.56,,,6.66,,,6.24,3.51,,,40595,6.904,51.14
26.47,18.46,,17.3,,,6.11,24.66,,4.8,28.22,,37.02,12.96,,,,,0.45,5.66,8.33,55.76,,,,,6.36,,51.63,3.4,65.86,33.88,,10.8,,,,,,,,,,,105.5,7.2,8.48,,,,,,,17.88,,,16.17,11.27,257.72,,5.8,,,7.42,,,,66128,6.915,49.229
25.02,81.66,,4.8,6.1,69.25,71.67,28.96,3.08,,13.2,,2.42,113.31,4.56,9.94,,,54.94,,5.72,40.97,,,,,,3.1,68.46,40.5,,29.84,6.92,,,6.86,289.36,3.84,,5.6,,15.02,,,19.6,15.46,,,,34.98,11.54,6.24,3.6,2.4,,,5.5,40.2,,,,,10.0,3.85,,17.57,,45470,6.916,51.407
,4.32,,15.0,3.57,,,355.96,16.06,,230.07,137.48,3.82,,,,,,,3.06,23.94,190.96,,,7.8,,,,4.5,13.5,,126.12,,5.14,6.24,,,137.54,,,,,,,,,14.28,,,7.04,5.74,29.76,110.72,,2.2,,,,281.75,,6.72,,18.78,,,,,40721,6.914,51.168
12.1,,,,,,,,,,,21.85,,,,,,,,,2.28,,5.64,,,,,,,10.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.64,,,,,,,,,50937,6.911,50.912
230.1,615.08,159.06,98.84,22.13,113.83,290.37,1724.23,40.36,101.2,260.7,85.92,68.68,398.3,32.59,49.83,172.74,91.28,285.88,64.68,135.36,947.55,275.06,312.36,15.27,109.94,752.82,34.97,234.7,480.29,97.7,360.0,17.99,98.56,119.87,116.94,136.7,125.73,,97.23,242.0,305.33,40.28,84.13,258.14,163.0,91.54,37.57,20.94,276.41,147.65,28.47,334.5,34.53,14.48,80.58,52.71,,800.54,565.54,91.18,46.17,80.16,71.99,148.67,10.08,,46342,6.954,51.897
,15.01,,,20.4,,13.68,85.02,7.2,4.8,28.35,23.97,,20.13,22.9,5.98,39.0,,6.61,,,27.5,,9.75,6.21,11.91,15.29,1.26,1.14,,11.47,15.66,,,,9.8,,2.4,,,14.63,4.92,,7.98,,,7.5,,13.0,15.13,12.95,6.37,9.99,,,,3.0,,,19.38,,,,3.0,,,,53505,6.959,50.53
,,,16.66,,,,7.2,,,47.49,12.51,9.0,,,27.46,12.5,,2.7,9.15,20.0,,,,,,18.4,,12.48,,6.1,3.24,,54.49,,,30.0,,,,,,,8.54,,,,,,,22.97,,12.96,,,,,,14.99,,,,,,,,,54349,6.915,49.82
93.24,130.57,72.31,131.06,328.18,86.83,111.94,104.9,18.96,387.16,61.06,114.94,93.81,494.59,13.06,137.36,27.9,13.5,87.12,28.17,105.51,331.67,32.38,10.18,32.68,89.28,229.93,48.58,254.35,24.72,66.8,271.79,35.96,48.78,60.12,12.57,138.29,19.99,,54.95,61.16,8.63,,109.19,69.36,37.52,45.64,158.77,18.34,102.95,245.57,1914.52,150.39,61.22,26.28,6.12,16.53,2.1,24.96,116.99,41.3,225.7,124.77,52.96,17.27,49.14,,53359,6.95,50.616
7.35,8.88,170.99,20.71,5.8,3.08,,684.51,,104.14,114.13,99.3,53.26,66.26,4.59,51.45,24.6,4.91,16.52,,48.87,203.52,,19.28,,1.87,7.96,29.15,49.23,33.12,8.28,300.97,83.26,9.94,4.1,119.32,19.1,86.24,,,5.74,,75.48,4.49,98.15,9.36,11.76,15.3,7.56,16.94,20.56,21.1,173.94,3.5,18.77,,,,24.59,8.54,3.7,54.72,,8.12,,,,46240,6.935,51.546
,,,,,,,,,32.34,8.5,,,,,,,,,,,17.48,,94.3,,,,,,,,172.75,,,,,,,,,,,,,,,5.04,,73.44,,,,,2.38,,,,,,,,3.52,,,8.1,,,50825,6.91,50.954
218.07,289.16,403.96,51.72,145.86,11.21,74.45,1208.37,28.9,101.65,884.36,560.79,314.63,730.34,559.35,49.14,,22.19,156.36,35.02,34.92,678.67,90.57,23.28,34.47,39.01,617.0,36.18,358.66,890.41,118.2,291.47,17.04,101.23,44.8,33.17,41.52,69.57,,,54.0,531.84,,188.82,373.05,40.83,91.52,114.5,17.22,618.31,235.62,28.44,111.87,23.98,392.04,35.78,35.65,28.24,611.28,7.6,22.23,50.7,144.48,,494.06,115.82,,46359,6.955,51.825
38.3,48.27,41.81,32.77,57.29,84.35,33.46,111.16,6.6,16.11,46.11,87.14,4.5,291.62,12.88,18.8,46.22,10.8,45.9,,39.03,227.6,8.05,17.6,5.0,40.64,26.18,,19.2,7.7,36.86,161.0,48.76,41.0,8.74,17.15,62.84,44.44,,6.4,11.9,64.18,7.95,163.56,42.94,34.6,67.01,17.46,,120.87,57.95,36.92,14.17,35.41,25.44,6.4,666.33,19.34,772.1,61.56,,,,9.0,5.4,10.32,,66620,6.975,49.582
10.66,29.97,,5.0,209.2,,4.08,2.5,3.6,,,,,13.9,,,,,,,7.79,25.56,,,,5.31,10.08,,3.6,,42.3,,86.01,,,7.68,,28.78,,,6.93,3.9,,,13.06,,,129.25,,10.7,,,,29.75,,5.56,3.36,,,,,5.28,,,,,,50739,6.921,50.981
29.88,44.54,29.04,209.08,36.12,54.84,5.76,564.93,,111.06,115.53,32.87,123.74,128.99,108.15,12.67,10.05,28.5,5.72,24.36,93.0,402.24,5.98,35.84,9.0,61.38,270.96,65.59,87.85,178.32,5.32,38.16,8.74,76.4,,20.28,44.45,99.25,,61.06,137.42,47.16,,62.12,66.75,24.29,30.22,3.9,9.0,237.27,195.89,66.97,621.32,17.67,31.48,50.08,11.16,59.82,226.72,53.36,18.14,42.49,23.54,17.93,9.44,21.25,,46282,6.973,51.649
,7.2,,9.64,4.88,,,27.83,5.4,7.62,12.59,5.4,,2.82,2.7,9.36,4.8,6.0,,4.9,4.08,11.02,5.56,,,,47.48,,19.86,,5.89,54.18,,13.7,17.15,12.7,,,,,7.09,,,7.04,,,,,16.14,12.19,19.4,,9.31,,4.56,,3.91,,,8.46,8.93,15.74,4.25,5.39,,,,45359,6.925,51.465
7.8,59.2,27.59,8.4,2.8,50.02,,339.6,5.04,14.64,17.52,154.87,3.7,65.44,9.15,,8.94,5.0,3.68,,13.04,126.5,11.01,8.11,9.45,16.34,5.04,,5.97,,6.96,4.72,,5.32,17.06,9.33,10.59,386.04,,,9.02,7.92,62.04,,5.0,6.37,,28.73,17.86,3.38,33.05,17.86,118.86,7.0,15.36,16.48,12.53,,8.97,325.92,,,,4.86,2.8,4.62,,51371,6.946,51.06
4.99,,8.05,20.52,,8.65,13.64,28.25,,,3.36,12.02,,12.56,,23.13,,,,,16.7,44.02,4.88,,14.36,9.45,28.78,6.84,,,13.1,9.8,43.23,38.02,26.8,,15.75,48.6,,2.8,,42.0,,,16.35,31.2,8.93,,,4.6,6.11,29.16,28.57,9.28,,28.0,10.0,,6.11,,,,,9.54,,,,53506,7.01,50.469
11.7,4.3,475.53,90.24,,48.14,,1182.35,71.75,17.14,17.36,49.96,22.09,855.29,,11.75,9.2,7.2,75.24,,9.52,1998.36,,,132.4,21.98,578.39,140.3,11.05,,33.72,570.31,,34.58,65.18,68.08,3.2,4078.48,,,13.35,12.96,,107.85,,,62.68,5.95,9.95,35.08,7.28,82.57,16.0,191.39,,20.81,,,143.54,273.68,53.34,,15.59,10.0,,,,54411,6.948,49.658
63.52,,13.84,60.46,5.5,53.1,7.77,287.33,475.62,5.18,60.1,91.18,94.35,438.72,9.56,124.36,34.76,11.98,11.97,7.28,129.6,351.84,216.17,9.75,78.5,39.59,168.55,8.46,44.57,129.2,8.14,177.24,,43.94,19.63,52.84,220.05,34.72,9.45,2.56,,162.71,6.65,,46.06,3.75,63.97,,9.8,135.21,48.33,70.6,48.12,72.67,145.54,50.05,63.13,5.52,75.66,41.52,34.84,32.01,35.73,14.58,18.18,,,46284,6.975,51.683
10.94,22.55,24.64,11.38,,12.24,47.01,162.39,15.87,27.82,44.65,50.58,36.88,59.62,5.75,52.29,15.63,34.01,20.3,40.83,65.32,181.87,120.41,18.08,199.5,17.22,83.59,10.96,32.67,136.58,56.39,54.8,41.31,25.13,17.44,30.2,,18.5,,5.26,13.36,51.71,,28.18,,52.44,29.17,37.0,,41.97,114.36,240.92,62.46,9.36,15.6,44.94,9.25,4.94,14.87,52.46,17.42,14.46,79.68,43.9,,,,66292,6.942,49.31
,8.28,,14.52,3.98,,,18.0,5.4,2.2,,21.7,,5.23,8.77,6.24,,6.92,,50.14,,62.48,,9.0,,,10.78,,2.4,15.96,7.2,92.46,,7.2,,2.0,,,,,,4.48,9.6,23.5,,,5.88,,,8.16,16.2,2.66,,,9.94,,,6.16,,,,,4.25,,,,,45357,6.929,51.485
4.3,,,15.12,,6.56,21.96,30.11,,6.2,6.48,8.0,14.63,22.8,6.05,,11.14,,,,,9.56,,,,10.56,22.78,,,3.2,,28.86,,9.12,9.46,9.44,,,,7.74,45.74,,,,,19.89,5.25,,,,18.72,4.32,,,3.2,6.12,,,,,,,,6.6,,,,66126,6.918,49.264
,,,,,5.4,22.75,49.1,4.07,,,35.15,5.52,20.63,,13.31,9.81,,65.44,,7.99,85.15,,,,4.44,61.67,17.56,,19.25,,,8.36,17.39,,,,32.13,3.44,,2.64,1.76,5.55,,2.82,,26.33,,,65.32,,,,,,240.0,,6.86,,13.8,,,,3.12,5.72,,,45219,6.944,51.366
21.23,25.94,6.48,48.79,18.32,7.26,32.53,666.81,20.93,31.88,455.76,8.57,65.92,100.14,29.38,20.98,32.91,38.02,37.55,111.14,124.8,1005.62,17.28,10.85,21.26,25.81,1536.28,6.48,23.77,64.88,22.7,100.22,87.27,826.14,42.56,5.88,276.66,76.46,,8.75,38.4,77.81,25.3,45.32,6.24,17.8,35.68,61.58,24.39,93.44,29.16,28.21,26.19,,184.62,16.19,26.62,30.5,156.32,226.46,4.51,22.48,,3.84,14.8,,,40764,6.957,51.111
3.96,5.22,232.4,59.54,,1.44,6.29,,,220.15,4.23,,6.72,,144.32,3.9,,,4.87,26.83,22.46,320.48,14.04,7.89,6.8,,5.06,,,,,67.14,,2.6,,,,3.18,,,,7.44,3.15,,587.93,,8.55,5.7,6.32,4.55,8.88,7.07,,,,,5.33,,77.41,,5.28,304.6,,35.58,,,,46236,6.925,51.525
,,,,,,,,,,,,,,,,,,,,,,,,,,33.66,,,,,,,33.66,,,,,,,,,,,,,,,,,,10.08,,,,,,,,,,,,,,,,50931,6.918,50.932
,,,,185.9,,,,,7.02,,,,,,,,,,,,,,,80.0,,6.12,,,,,,,,,,,,,,,,,,,28.56,,,,,,,,,,11.04,,,,,,,,,,,,50939,6.925,50.908
3.32,8.05,8.0,6.12,8.5,6.5,,34.23,4.5,62.62,180.9,4.08,14.17,4.41,,,6.63,9.49,2.76,7.6,4.37,52.23,,,,4.51,5.55,,37.87,,21.29,15.77,,2.02,48.82,6.87,,,4.8,18.3,12.59,,,,,,,,,5.29,7.6,4.32,20.32,10.77,,18.19,,8.71,,,,,12.2,,4.97,7.72,7.2,45472,6.935,51.437
89.36,39.74,197.34,171.02,43.28,218.59,453.08,739.95,129.08,106.59,292.52,235.81,967.95,1210.34,68.56,125.8,4.16,121.08,84.1,27.54,457.29,1472.5,52.36,9.01,49.39,314.88,1190.22,38.0,269.6,377.43,83.33,347.54,,129.86,166.48,339.47,75.57,360.83,29.61,62.57,277.66,367.14,5.5,64.26,174.72,296.66,52.89,47.03,32.9,583.25,239.84,627.93,109.6,100.61,143.13,174.64,52.1,16.17,816.74,316.24,34.01,188.5,18.24,9.31,52.02,129.26,,46286,7.0,51.744
90.55,104.0,47.78,47.33,15.05,31.55,98.34,288.17,,23.44,126.92,103.79,67.65,304.6,13.33,62.56,17.25,16.26,88.41,19.54,116.88,495.21,39.63,18.8,45.68,65.96,106.61,107.92,134.32,43.29,33.42,32.83,26.12,44.89,19.48,61.5,10.0,16.74,,38.28,108.91,55.64,5.18,29.52,116.33,,25.68,,4.6,100.0,103.57,62.27,304.18,21.7,15.6,28.5,19.96,20.96,15.46,51.17,43.78,27.58,7.2,116.25,15.93,9.65,,66636,6.996,49.488
