2009-9,2010-3,2012-1,2012-11,2014-4,2009-6,2009-8,2010-6,2010-8,2010-10,2011-6,2011-7,2011-10,2012-3,2012-7,2012-9,2013-5,2013-9,2009-11,2011-3,2011-11,2011-12,2013-1,2013-12,2014-5,2009-7,2009-12,2010-1,2010-5,2010-7,2010-11,2010-12,2011-1,2011-9,2013-4,2013-6,2013-7,2014-7,2009-2,2009-3,2009-10,2010-4,2011-2,2011-4,2012-8,2012-12,2013-3,2014-1,2014-6,2010-9,2011-5,2012-4,2012-10,2013-8,2013-10,2013-11,2014-3,2009-5,2012-6,2011-8,2012-5,2012-2,2013-2,2014-2,2010-2,2009-4,2009-1,plz,lat,lon
131.285,24.14,229.96000000000004,101.03999999999999,28.83,65.75,153.34199999999998,242.07,80.27000000000001,213.94,134.97,82.64500000000001,139.74,213.174,206.46,74.77000000000001,74.88000000000001,26.1,51.769999999999996,15.1,105.655,878.44,57.53,,51.6,135.39999999999998,192.41000000000005,94.91,103.04999999999998,110.36,7.82,99.09,17.596,65.10000000000001,94.49000000000001,73.52999999999999,38.885000000000005,171.93,,18.46,31.11,298.37,,101.17999999999999,39.18,627.8850000000001,22.669999999999998,6.4,70.86000000000001,149.04,37.125,128.04,1140.055,34.120000000000005,82.44,13.545,,28.990000000000002,517.38,65.11,22.36,25.2,15.120000000000001,19.83,26.3,,,49152,8.382,52.321
34.6,6.925000000000001,,29.296999999999997,22.545,,,208.32,155.52,18.87,146.33999999999997,135.47,7.68,127.755,4.2,18.665,6.75,4.16,14.0,,12.37,89.28,7.8,,,29.575,140.29999999999998,,25.915,62.36000000000001,30.71,53.06,,,18.18,46.31999999999999,36.38,4.5,,,16.740000000000002,8.36,2.96,80.35,,,,,9.45,175.17000000000002,303.09499999999997,5.39,217.35000000000002,,30.863999999999997,150.66,9.18,,4.9,129.68,7.84,103.67,6.37,5.65,7.7,,,35789,8.37,50.424
23.796000000000003,39.56,,58.2,852.6,,172.95,68.72500000000001,37.97,17.1,80.69,105.11500000000001,33.980000000000004,115.235,,446.73499999999996,28.21,7.14,26.88,6.9,124.92999999999999,232.21999999999997,14.9,26.01,,16.54,39.42,6.21,44.61,18.405,25.31,25.715000000000003,37.894999999999996,34.35,11.6,7.0,7.0,24.700000000000003,,,33.65,62.714999999999996,,18.92,33.86,4.94,17.9,,1314.37,104.735,72.67500000000001,,67.15,25.53,66.31,26.580000000000002,9.46,9.66,2.65,22.740000000000002,,45.6,,,,29.23,,35713,8.363,50.81
,28.35,22.28,47.21000000000001,21.93,,,82.11,,17.65,49.44499999999999,18.59,6.96,83.24,7.41,54.27,12.82,4.75,9.92,,31.275,73.49000000000001,13.229999999999999,,3.9,,74.91,12.559999999999999,46.755,4.0,9.54,11.025,3.52,15.77,39.3,14.925,,,,,37.879999999999995,12.48,,10.32,66.77,20.900000000000002,,,1.92,14.924999999999999,65.92,9.03,16.689999999999998,,22.92,5.74,,3.91,12.93,4.63,26.82,,36.755,,6.93,4.465,,67549,8.326,49.637
66.17,163.16,75.9,39.11,,,57.0,337.02500000000003,7.65,,254.14000000000001,47.32,16.82,157.79000000000002,,,19.064999999999998,4.75,134.60000000000002,13.8,238.36499999999998,534.98,,,5.83,90.74000000000001,230.98000000000002,45.629999999999995,191.75000000000003,14.49,4.945,80.17000000000002,,21.505,118.63,15.495,,30.65,,8.225,113.75,133.825,,10.35,5.64,39.81,21.944999999999997,12.44,58.65,150.61,55.89,92.74999999999999,14.04,5.1,9.88,4.72,,,255.67000000000002,17.95,10.78,,52.0,4.16,5.4,,,26931,8.388,53.223
,,,,,,,37.8,,,,,,,,,,3.0,,,,,,,26.0,,,,,69.825,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25946,8.343,54.652
85.66,200.98000000000002,12.5,38.65,99.45,105.13000000000001,144.62,2322.664,15.170000000000002,11.95,429.876,48.18000000000001,62.824999999999996,376.20000000000005,64.928,32.22,15.86,,161.158,56.029999999999994,144.48800000000003,494.42199999999997,21.055,32.03,122.43,59.2,1325.082,,35.07,,57.66499999999999,336.46,3.7,40.579,94.85499999999999,9.6,,232.51500000000001,,29.575,152.79000000000002,52.3,,40.769999999999996,111.66999999999999,36.44,67.86,,13.455,279.684,66.516,82.0,224.18,26.95,31.46,31.650000000000002,18.105,30.24,273.525,49.67399999999999,52.83,40.292,32.96,4.56,128.84,15.12,,49356,8.364,52.61
,,128.30499999999998,,15.83,18.48,,15.4,21.28,6.66,,8.0,13.82,8.88,9.84,,,,,,,29.1,,,8.74,,,,12.42,,15.620000000000001,,,29.25,,1.75,5.175,,,5.1,,29.465,,11.1,10.0,26.319999999999997,,,,10.545,16.4,,6.615,,,,,,,10.559999999999999,,,7.25,,,,,65529,8.35,50.259
,6.1,,,,,18.740000000000002,82.26,,11.61,,11.78,,22.34,,4.94,,13.23,7.56,9.31,,39.784,,,16.765,,,11.75,9.87,,11.7,,,154.99,,,,9.81,,,,13.65,2.96,,7.2,,8.32,,,28.119999999999997,22.61,,9.75,,,10.07,,,92.87,21.77,23.795,,,11.25,,,,76773,8.318,49.143
,14.76,,8.32,,,,7.56,,,,,,9.2,12.25,8.19,,,,,,27.0,,,,,,,,,,,,,,,11.55,,,,9.9,,,,,,,,,11.52,,,,,,6.83,,3.5,17.08,6.48,,,4.62,,,,,35690,8.349,50.775
271.90500000000003,116.838,288.43999999999994,50.905,880.275,55.89,103.11000000000001,1454.5420000000001,108.075,340.90999999999997,116.85000000000001,366.52000000000004,159.97,944.5800000000002,24.854999999999997,163.28,111.38,62.65,348.76500000000004,38.31,324.77000000000004,1364.8799999999999,28.56,60.505,17.475,181.23999999999998,1167.6240000000003,85.45,386.155,398.145,38.855000000000004,701.965,244.2,341.80999999999995,96.72500000000001,603.36,64.08,129.45,33.15,122.54000000000002,332.92,241.645,5.32,15.885,78.24000000000001,34.4,,,81.31,671.659,211.26400000000004,21.62,127.90999999999998,50.4,50.09,11.885,18.29,246.40999999999997,1460.59,430.375,9.6,45.879999999999995,343.31000000000006,104.755,92.59,159.38299999999998,,32351,8.453,52.427
21.0,31.605,328.21000000000004,40.89,27.6,,88.526,608.885,5.92,68.42,113.66000000000001,12.978,18.78,359.17999999999995,60.405,15.709999999999999,9.4,31.87,14.88,5.52,76.84,577.03,27.62,,,744.7200000000001,344.06500000000005,20.465,132.44,29.4,30.57,328.728,9.66,30.11,13.65,,74.89999999999999,10.0,,17.43,63.388000000000005,104.77499999999998,,80.73,7.78,30.0,,,9.88,514.801,9.2,,301.28,,14.65,,,86.9,10.17,23.74,10.8,105.77,141.24,,88.44,,,49448,8.395,52.487
36.335,40.214999999999996,37.22,55.682,9.530000000000001,4.68,103.12500000000001,477.98499999999996,5.3,659.0200000000001,53.1,87.75,31.830000000000002,63.45,,19.73,132.385,52.489999999999995,34.83,67.75999999999999,92.017,415.8399999999999,19.6,187.15,32.5,5.28,574.634,5.52,50.540000000000006,8.1,22.745,39.36,,53.035,6.095000000000001,10.29,11.95,3.9,,,16.275,69.336,5.28,6.81,18.47,31.035000000000004,12.72,,29.145,161.29500000000002,33.115,13.11,30.115000000000002,15.405000000000001,13.945,5.1,9.88,9.72,192.16,46.245,,3.3,29.92,6.45,10.485,,,67071,8.357,49.48
7.38,3.42,,,5.5,2.76,,80.925,3.15,12.25,144.06,15.4,6.63,84.78999999999999,5.98,7.305,6.37,,58.029999999999994,,62.58,45.98,17.799999999999997,2.915,3.5,60.644999999999996,17.22,4.14,4.14,339.09999999999997,4.14,135.1,8.81,12.0,31.82,25.138000000000005,18.564,14.56,,,,6.3,11.36,29.56,12.959999999999999,,99.96,18.46,8.84,18.15,,16.51,364.36,10.93,17.44,,8.3,25.68,3.479,45.9,,13.375,,,,,,76187,8.335,49.042
17.200000000000003,50.525,56.635000000000005,35.03,,9.68,,95.95499999999998,12.8,,46.9,21.385,,77.811,37.63,9.945,,,,,22.36,72.399,,,,9.675,22.5,,144.14,11.12,,,,,7.595,9.88,6.5,9.8,7.215,,26.1,41.94,,,,,15.12,,,38.144999999999996,,80.04,10.0,24.65,16.630000000000003,,,,18.33,,13.34,89.32000000000001,14.25,,,8.75,,76771,8.34,49.167
53.13,26.18,6.84,18.389,,6.66,15.865,10.530000000000001,12.825,9.66,201.805,9.43,630.726,44.39,19.189999999999998,15.74,,8.06,8.620000000000001,,57.190000000000005,49.995,,,9.95,,17.72,,8.82,9.925,24.700000000000003,7.14,,13.58,304.215,,,9.18,,2.1,73.475,47.17,,,26.93,23.6,37.24,5.18,26.589999999999996,30.81,77.1,,45.31999999999999,18.25,7.225,18.75,1.7,,86.754,30.06,,,26.58,,5.51,7.98,,59555,8.338,51.688
5.26,,,38.9,,,,74.455,,,19.62,6.58,8.64,37.935,,28.8,,4.24,,,27.4,29.272,9.18,6.72,,2.7,11.825,,5.28,,52.44,,,10.905,7.56,,,,,,7.92,23.4,2.82,7.0,5.0,7.0,6.12,15.3,20.05,7.52,,,41.83,,,3.18,9.36,,4.44,13.39,8.97,,7.155,5.13,,3.5,5.72,77773,8.353,48.332
,,,,,,,,187.1,,,,,,,,,,,6.29,,8.84,,,,6.075,,,,5.13,12.375,,,,,,,,,,,,,,,9.54,,,,8.2,,,4.18,,,,,,,,,,13.78,14.19,,,,35689,8.33,50.753
,19.85,4.5,,,,45.8,155.95999999999998,,8.925,,59.58,53.19,252.99,,,,,21.96,,33.739999999999995,87.43499999999999,,,,7.7,29.25,7.14,14.63,6.3,,20.0,,15.192,,,,,,,,,,,,,,,2.88,,33.6,,,,,,,,,250.2,,,,3.0,,,15.23,26936,8.352,53.402
55.65,14.43,2.94,15.68,,28.950000000000003,7.13,,,24.79,25.22,10.09,64.62,50.835,5.7,13.26,13.8,22.565,35.11,13.32,66.565,163.635,17.869999999999997,18.0,,5.425,14.32,,38.785,,79.58999999999999,11.1,9.31,12.225,,35.78,3.57,,,14.809999999999999,83.03,20.96,20.56,30.529999999999998,6.75,54.7,15.64,21.794999999999998,7.6,5.76,69.76,,66.89999999999999,,19.6,35.775,,10.5,11.475,27.36,,,8.219999999999999,,,2.7,16.1,35630,8.377,50.621
29.16,24.629999999999995,9.6,251.65499999999997,3.0,,178.772,611.12,87.17,68.78,548.145,40.28,332.40500000000003,468.99500000000006,6.72,62.86,20.679999999999996,29.89,55.77,146.09,83.83,613.7500000000001,,,,14.46,466.66,81.845,152.83000000000004,11.75,126.985,429.927,71.04,286.955,23.729999999999997,22.099999999999998,389.76,39.5,,177.425,5.91,222.258,,17.51,40.410000000000004,43.545,26.76,2.5,35.42,374.731,99.57,0.48,67.535,9.945,12.895,11.45,29.98,29.175,118.6,126.60999999999999,,,2.45,12.96,41.61,51.37,,27793,8.404,52.88
,,,,,18.630000000000003,,54.29,,,14.5,,24.189999999999998,26.7,,21.77,6.36,,7.82,11.515,62.790000000000006,20.0,12.48,,,8.6,,,11.5,60.48,69.92,63.42,,18.205,,17.94,5.3,12.96,,,,22.54,,,9.84,7.68,,,5.77,29.64,,20.32,,15.64,3.75,,,10.295,8.64,72.11,,6.84,,,,,,76777,8.332,49.104
,,,,,,18.060000000000002,32.81,,,26.544999999999998,,,65.52000000000001,4.09,,,,6.9,,,22.82,,,5.88,,16.56,,,13.34,,110.44,,,7.685,5.25,10.0,,,,,9.0,,,,,,7.525,,3.885,,,4.41,,6.4,,,,,,,,9.945,,,,,55299,8.333,49.911
44.190000000000005,16.740000000000002,8.9,9.6,,19.08,,78.44,303.796,,494.99,4.56,36.595,73.81,,4.8,,,34.125,21.215,76.61500000000001,289.29,29.83,5.63,,13.120000000000001,97.60000000000001,,8.696,60.825,43.875,61.324999999999996,3.955,13.87,10.265,9.5,73.5,19.0,,12.2,18.009999999999998,11.0,7.515,12.4,76.434,14.055,18.52,5.5,,36.910000000000004,16.7,6.24,22.79,9.263,25.755,11.6,18.935,,,32.82,7.755,,15.739999999999998,5.85,10.1,15.079999999999998,,67112,8.347,49.441
6.84,2.7,,20.29,,,10.85,15.84,,,,12.045,8.88,23.4,,,,2954.32,,,,30.7,,,,,9.24,6.45,,,68.855,,,26.349999999999998,10.0,,10.5,16.279999999999998,,,,,,,,,,,5.88,6.83,,,,5.3,,,,4.84,15.6,12.88,,8.84,10.92,,,,,67368,8.324,49.237
63.52,89.623,25.875,33.471000000000004,8.1,83.745,61.2,440.31499999999994,23.244999999999997,5.805,66.00999999999999,80.05900000000001,73.54,203.32500000000002,6.24,24.58,129.68,13.23,134.525,26.450000000000003,159.35500000000002,410.06500000000005,110.33,35.268,8.502,180.387,210.625,6.44,294.0199999999999,,14.95,295.29,,98.405,68.42,17.810000000000002,5.375,80.3,29.8,17.04,77.375,184.92,14.544,17.22,82.72,,17.64,35.894999999999996,19.9,175.69,37.314,31.318,38.232,,65.25,236.73,,54.43600000000001,177.9,36.03,234.825,69.59,19.395,,122.84,17.6,,78052,8.323,48.07
,,12.69,6.75,7.848,23.74,,256.92,,6.29,92.06,5.768,11.76,15.39,,12.75,5.2,9.5,,,331.925,96.13,2.88,,,10.56,30.18,,9.2,24.84,4.44,54.26,,89.17500000000001,13.25,,,43.84,,,,,,,,,18.77,5.565,,,29.060000000000002,,19.78,,6.76,,7.8,23.49,,32.4,44.58,,,,,,,67365,8.336,49.276
14.91,64.995,,36.66,7.28,13.5,56.827000000000005,2411.388,138.39999999999998,11.04,656.21,191.05399999999997,145.15,692.345,419.3,92.895,33.82,14.21,,69.22,605.9799999999999,1370.04,17.9,6.0,25.139999999999997,74.49000000000001,419.50399999999996,,82.28999999999999,181.44,154.67000000000002,386.39,32.1,453.1599999999999,81.7,8.085,56.0,,,6.12,32.501999999999995,247.285,7.22,271.47,4.7,725.6,,16.911,29.02,827.9749999999999,276.65500000000003,131.08,55.69,96.02,,,79.87,4.54,198.09500000000003,1389.105,52.14,76.24499999999999,17.205,,,39.456,,49424,8.402,52.771
8.8,56.25,,13.04,7.5,30.15,3.96,59.294999999999995,40.44500000000001,10.17,5.32,50.590999999999994,17.380000000000003,29.76,11.27,9.12,,,5.425,,11.96,93.07000000000001,8.4,10.0,,,39.905,,15.93,12.22,51.745,,,19.32,53.76,,,,,,25.3,57.65,7.59,87.005,,,,21.24,,,29.61,,61.055,17.58,,,,,,10.12,,,,,,,,26937,8.349,53.458
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,2.16,,,,,,,,,,,,,,,,,7.98,,,,29.75,,,,,25996,8.337,54.936
,28.0,258.21999999999997,5.0,87.0,,18.88,398.33,,76.89500000000001,180.7,275.46,256.23,782.6949999999999,38.22,21.68,99.67999999999999,17.88,17.64,,,380.69,9.28,204.0,92.86,,351.1599999999999,49.14,127.77500000000002,61.03,8.92,172.44,,9.75,8.36,26.0,59.265,9.5,,,,168.29,,26.21,33.89,40.919999999999995,25.36,,6.12,52.582,78.9,9.87,59.555,70.505,7.5,,122.25,,9.6,81.88999999999999,8.0,288.14,35.175000000000004,113.25,70.02,14.44,,59557,8.348,51.66
42.86000000000001,67.78999999999999,60.075,155.38,15.120000000000001,147.45000000000002,26.38,1050.0020000000002,190.81,20.615,174.06500000000003,26.03,77.87,693.702,109.75,78.17999999999999,158.58,55.27,74.64,179.48000000000002,136.35500000000002,384.80500000000006,22.1,98.58,7.195,78.16,38.65,,117.225,508.81499999999994,28.69,650.3299999999999,,47.11000000000001,158.85,26.34,44.724999999999994,13.440000000000001,4.55,71.02,43.89,46.53,34.58,30.78,69.585,90.05000000000001,46.62500000000001,4.16,32.76,65.885,95.51000000000002,7.77,111.341,98.77000000000001,43.845,18.145,19.48,32.555,173.285,163.63,8.16,66.4,43.08,99.67499999999998,8.325,43.73,,67227,8.357,49.533
5.4,4.44,,14.370000000000001,,15.84,23.009999999999998,39.385,12.95,,7.65,8.28,15.46,27.405,20.58,8.75,21.84,27.474999999999998,32.1,,19.43,22.39,,6.63,6.48,19.575,18.740000000000002,,10.12,16.2,15.54,20.79,,10.7,33.120000000000005,26.84,12.65,4.06,,7.7,14.27,51.72,10.66,25.845,7.35,6.15,9.75,,17.0,12.49,130.17,9.66,19.939999999999998,34.84,9.945,6.24,3.06,4.725,,9.89,11.27,9.28,17.985,,,,,35619,8.388,50.502
,52.28,5.04,,,,,12.968,,,,9.12,34.2,167.06499999999997,5.76,3.9,,,30.6,,10.690000000000001,43.995000000000005,39.78,4.5,9.75,,16.608,,11.27,27.64,,202.07999999999998,,200.95499999999998,,,,15.045,,,30.0,11.52,,,,4.5,,,,11.457,8.92,122.36,4.59,,,,14.04,,63.18,21.785,,,,,,,,49459,8.365,52.528
228.12,514.4000000000001,189.948,140.455,5.2,126.59,35.79,1011.5449999999998,33.725,5.95,144.006,262.97999999999996,166.75999999999996,1106.2299999999998,187.172,47.685,,48.265,382.23400000000004,,98.83,486.23199999999997,,30.215,,68.665,492.54499999999996,87.795,135.625,184.59,30.47,321.07,28.799999999999997,527.895,,62.906000000000006,82.54700000000001,140.79999999999998,,11.38,207.295,44.825,5.64,46.544999999999995,34.68,19.200000000000003,45.909,,10.0,337.16499999999996,157.61,369.1,7.68,26.5,405.88,44.315,80.405,29.7,183.51000000000002,112.26,7.5,76.08399999999999,42.801,,12.88,20.475,7.38,78166,8.322,47.964
7.812,,,,,,,53.49,,,81.89,,8.4,,22.990000000000002,11.13,30.25,8.0,,,,83.39,22.62,8.25,,11.0,14.5,5.2,420.48,6.56,,14.52,,,8.8,6.0,,5.3,,,,,,10.12,9.945,,11.29,29.24,,,33.31,4.56,45.68,4.505,27.36,37.5,58.24,,,,5.1,,11.52,9.88,7.74,,,67583,8.348,49.801
,11.7,,,,7.04,,19.44,,,11.97,16.3,7.6,30.825000000000003,,,39.69,,,10.08,12.84,25.3,9.87,,,4.2,35.900000000000006,,,,,,,4.23,6.37,21.2,,,,,,,,,,,9.45,,,,4.23,,,,6.75,,,5.9,6.0,,29.845,,,,,,,78089,8.35,48.078
111.675,6.6,12.22,3.75,,10.58,,1849.86,7.2,,5.4,178.17999999999998,15.84,10.18,,,17.86,115.5,25.785000000000004,9.88,1.71,35.982,8.97,5.0,,5.25,12.09,78.66,7.92,190.20999999999998,11.64,236.77,,3.22,14.760000000000002,,3.185,,4.32,,20.075,49.59,,4.7,6.96,,8.06,9.18,9.95,7.4,9.57,4.165,10.0,,,7.85,,55.95,16.08,,,,14.86,,,8.2,,55276,8.353,49.838
150.01,496.3999999999999,,37.7,,38.88,57.290000000000006,586.444,1958.32,39.5,491.927,13.32,154.49200000000002,619.845,7.65,54.3,7.0,20.42,328.31,57.0,107.01,649.98,5.84,,34.17,64.26,691.559,19.32,315.10999999999996,234.07,,248.94,,406.65000000000003,37.8,,29.64,17.1,29.1,,42.0,253.02599999999998,9.99,117.32000000000001,59.16,24.01,,10.0,6.12,348.22499999999997,140.32,,22.54,52.88,20.52,9.75,27.485,45.41,195.76999999999998,23.490000000000002,,32.4,7.35,51.81999999999999,42.03,,,27801,8.42,52.966
27.88,,35.68,,8.06,7.56,,15.96,6.815,9.16,,4.36,31.200000000000003,58.82,,20.605,320.57,4.59,18.68,,,17.75,40.655,9.8,,,60.33,,61.69999999999999,23.369999999999997,,12.620000000000001,,5.7,8.4,3.9,18.46,29.6,,,99.36,,,,,10.71,15.78,,9.25,40.025,,31.305,,,,,11.0,,7.8,10.4,,10.29,17.759999999999998,,,5.52,,67376,8.347,49.298
,,,87.465,,19.99,4.68,,,,15.18,4.0,2.5,,,,,7.2,10.12,6.88,,5.85,6.36,6.24,,14.782,11.34,,,23.92,,29.22,,29.942,5.3,5.5,18.67,,,,,,,,5.14,97.88,,,,3.66,8.6,8.5,6.86,7.5,,,,22.16,,10.29,,,,,12.43,,,67374,8.345,49.316
,,6.24,23.7,,,,52.55,5.28,25.47,34.115,,4.32,20.240000000000002,,26.66,8.82,,9.99,,17.21,12.524999999999999,5.85,,3.18,30.0,26.115000000000002,,,7.6,,33.445,,107.73,,2.04,,,,,,,,,,,,7.0,3.5,151.8,12.58,21.25,,,,,,,,5.6,7.2,4.17,7.35,,9.68,,,61276,8.392,50.331
131.67499999999998,56.87,12.48,29.0,,46.4,65.1,381.76500000000004,67.475,21.04,99.56,15.5,33.81,102.59,,14.2,12.03,6.6,118.16,,31.285,263.108,36.66,16.27,7.29,61.650000000000006,157.015,57.709999999999994,23.41,36.105000000000004,,142.785,7.98,,36.595,14.31,,5.39,,,132.09,109.09,,,,8.0,17.189999999999998,,,146.16,67.07,47.56,40.265,7.0,,,15.0,,95.4,92.0,39.6,,2.535,17.34,69.55,103.28999999999999,,79780,8.429,47.77
10.34,6.93,65.69,15.6,,,,,5.4,4.5,74.455,4.2,7.65,16.45,8.197,30.78,,,24.415,,8.5,23.46,,7.14,3.12,,32.49,,,40.0,7.03,,,5.7,9.92,8.0,19.335,9.95,,5.04,,4.32,,,42.22,,12.98,,9.88,,42.57,30.0,,53.72,,,13.34,,5.25,6.664,,,,38.07,,,,65817,8.367,50.155
,8.55,8.64,14.59,7.8,,5.46,13.459999999999999,35.45,5.7,5.64,120.0,12.6,25.092,,21.555,,,7.18,3.15,8.8,47.106,,19.08,7.56,,190.08,,7.1,,,,,,,,6.12,,,,7.53,,,12.65,,,,9.8,,14.23,9.219999999999999,,,7.2,,8.64,,,4.05,,,24.57,5.2,,,,,76599,8.356,48.719
44.59,40.945,,79.17,5.495,33.48,,136.29,32.14,4.7,60.260000000000005,72.68,55.375,23.9,17.28,125.63,11.395,10.5,48.345,12.22,77.41499999999999,117.555,23.700000000000003,12.0,8.16,20.369999999999997,170.04999999999998,,38.7,,5.66,94.15,18.245,96.44999999999999,,44.965,7.02,35.879999999999995,,52.99,26.279999999999998,71.64,,69.39,42.625,55.65,58.56999999999999,,,66.85,83.01,,34.019999999999996,8.25,30.0,20.8,,,29.845,19.5,,,29.369999999999997,7.155,19.98,15.600000000000001,,79793,8.363,47.657
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25999,8.347,54.965
27.16,19.810000000000002,41.595,40.03,,12.120000000000001,45.54,128.3,31.68,,183.945,309.553,5.088,172.35500000000002,,20.550000000000004,331.88,11.5,103.32999999999998,5.76,172.48,328.045,18.240000000000002,2.2,,20.55,79.24,283.605,268.305,115.07999999999998,,55.96,,14.91,879.8,12.48,,14.0,,5.717,,9.72,,28.43,3.825,38.910000000000004,17.35,,3.0,46.720000000000006,143.91000000000003,7.68,29.905,3.23,4.8,,5.4,13.11,,61.41,,,,,22.05,,,72275,8.406,48.359
37.26,7.3,,22.775000000000002,12.75,21.04,7.92,283.198,42.65,28.36,80.125,37.26,43.24,139.57,,50.26,26.65,9.6,17.68,6.84,10.07,755.49,13.94,16.68,9.88,5.4,70.915,,46.05,14.985,41.84,291.755,31.59,13.73,362.79999999999995,39.445,90.58,7.5,5.6,31.96,13.14,33.21,9.065,22.04,137.42,522.0950000000001,19.044999999999998,23.52,10.379999999999999,23.81,95.518,147.67000000000002,28.165,29.965,37.470000000000006,26.06,,37.93000000000001,12.0,32.79,11.04,,13.734,,6.3,17.4,,67105,8.373,49.381
,64.97,42.56,,,30.24,,22.259999999999998,,,41.44,47.47,,42.295,,6.84,12.19,156.46,4.6,57.115,43.66,168.31,9.555,20.0,8.25,40.36,18.29,,131.255,,,23.935,,25.08,70.5,4.08,22.32,9.9,,,11.04,24.92,66.09,12.69,8.4,14.719999999999999,12.09,33.0,,32.51,85.215,75.54,7.215,10.0,,,13.36,7.36,104.835,72.47,81.25,,,,,14.481,,67360,8.357,49.245
8.82,,7.14,,,,,11.04,,,,12.22,12.0,16.8,,,,4.9,,,10.64,12.515,,,4.1,,6.48,,37.545,,,,,,,,,,,,,,,,10.26,,,,3.57,,,,24.959999999999997,,6.12,,,,,,,,,,,,,35688,8.362,50.742
124.72,56.64,159.715,134.16,177.32999999999998,46.92,59.185,2103.18,176.895,412.09000000000003,32.9,223.15500000000003,257.325,548.295,,22.96,45.84,34.86,155.58,33.27,105.67999999999999,573.9399999999999,5.67,5.88,9.36,39.8,195.11,19.22,142.64999999999998,122.44500000000001,356.075,201.24000000000004,69.0,64.8,7.43,,30.0,117.2,,3.36,101.702,155.06,,18.47,70.86,9.9,96.1,13.11,73.09,253.13500000000008,87.84,172.69000000000003,26.110000000000003,95.44,9.02,19.380000000000003,19.25,146.23000000000002,159.72,32.435,271.015,27.0,3.51,9.69,14.8,24.68,,49328,8.42,52.221
25.95,11.09,,245.02,7.8,,7.35,,4.86,,115.86999999999999,7.52,10.11,,23.2,,,5.7,5.25,,13.916,222.55,,152.31,3.825,9.8,4.995,,24.290000000000003,7.74,62.6,59.28,51.2,29.845,,6.5,30.25,11.66,,,12.51,10.8,3.375,,5.88,4.4,14.0,,,5.29,6.63,,16.575,,,,,,,,,5.0,2.43,,8.7,7.525,,65239,8.368,50.024
87.505,341.20500000000004,559.49,241.54500000000004,53.99,158.44500000000002,185.21999999999997,1489.928,274.89000000000004,417.1460000000001,481.805,353.41,212.215,912.35,174.92999999999998,72.94,70.21999999999998,1141.2450000000001,501.59999999999997,44.864999999999995,265.89,2621.7050000000004,91.09200000000001,19.845,84.27,168.9,1210.6050000000002,136.8,505.93499999999995,895.0550000000001,163.755,347.985,1091.145,161.55499999999998,82.71000000000001,157.57500000000002,95.67499999999998,176.12,6.0,57.96,148.98000000000002,493.775,13.46,178.79000000000002,125.719,2180.46,597.3600000000001,58.879999999999995,231.72500000000002,567.985,177.04500000000002,424.1,189.05,181.39199999999997,40.335,431.785,62.7,85.17999999999999,600.1150000000001,185.595,65.91,73.43,52.78,28.259999999999998,315.58399999999995,47.17,,33397,8.423,51.802
5.94,3.09,13.62,7.52,17.34,29.7,21.6,82.33,9.11,42.27,53.599999999999994,18.225,29.565,43.86500000000001,,39.9,3.315,,23.009999999999998,10.895,28.32,27.12,5.0,4.91,3.0,,,23.64,,15.79,,24.396,,72.93599999999999,13.54,7.685,11.99,103.635,,,5.22,4.32,,17.1,35.46,8.75,37.0,8.84,,17.68,13.04,5.88,,,,17.549999999999997,3.06,16.725,161.7,44.97,,49.209999999999994,7.35,,,25.490000000000002,,67240,8.373,49.585
,4.44,,,,16.555,3.01,324.15,,8.605,4.94,,,,,8.78,,15.68,12.780000000000001,,47.519999999999996,28.853,4.5,,,5.4,64.96000000000001,,4.98,5.13,21.115000000000002,306.74,,,,87.71000000000001,8.25,4.5,,15.170000000000002,6.75,,6.11,9.736,,,8.49,,,5.4,16.13,,,5.72,,,,,,8.46,,,6.0,,,,5.0,65474,8.363,49.985
,8.93,116.055,121.26000000000002,,60.480000000000004,,362.40500000000003,9.0,50.1,204.65,222.5,,50.685,6.86,99.84,111.84,8.084999999999999,13.64,,,975.0799999999999,,,24.5,26.6,758.6200000000001,29.88,,33.1,11.75,,3.78,1843.965,19.9,36.26,4.0,29.89,,,14.54,,,57.32,17.625,,12.92,4.0,39.5,3.15,1085.17,276.27500000000003,12.25,4.5,,14.5,,,,,92.4,15.2,5.1,,118.75,2.88,,67547,8.367,49.627
18.060000000000002,86.06,21.621,5.94,,,12.565000000000001,1379.733,37.845,,262.52,87.62,76.48599999999999,7.372,157.885,87.45,,88.557,57.64000000000001,,8.56,840.337,,16.25,,28.152,61.925000000000004,,5.52,88.5,48.75,818.655,6.75,16.634999999999998,625.18,19.2,10.25,6.75,,,12.6,5.4,,397.962,,6.5,9.25,,,881.59,8.2,49.35,71.57,,,,,,9.88,56.58,,,9.32,74.62,4.725,,,76185,8.358,49.011
